"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1199","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1207","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1211","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1240","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1193","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1240","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1247","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1228","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1237","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1284","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1299","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1257","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1287","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1303","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1328","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1296","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1318","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1302","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1299","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1324","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1354","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1345","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1346","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1361","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1390","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1428","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1445","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1454","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1404","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1433","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1432","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1429","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1430","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1437","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1507","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1566","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1688","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","1903","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2063","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2190","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2140","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2065","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2120","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2292","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2266","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2132","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v62700524","1.1.1.77","2141","","","","0"
"2003-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","599","","","","0"
"2003-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","605","","","","0"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","605","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","604","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","612","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","616","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Garden products, plants and flowers","Dollars","81","millions","6","v62700525","1.1.1.78","625","","","","0"
