"REF_DATE","GEO","DGUID","Seasonality","Credit liabilities of households","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-09","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1450782","","","","0"
"2009-10","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1464131","","","","0"
"2009-11","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1470201","","","","0"
"2009-12","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1480242","","","","0"
"2010-01","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1482120","","","","0"
"2010-02","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1486443","","","","0"
"2010-03","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1490223","","","","0"
"2010-04","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1498425","","","","0"
"2010-05","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1511582","","","","0"
"2010-06","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1522708","","","","0"
"2010-07","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1531655","","","","0"
"2010-08","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1538640","","","","0"
"2010-09","Canada","2016A000011124","Raw data","Total credit liabilities of households","Dollars","81","millions","6","v1231415582","1.1.33","1547021","","","","0"
